UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,Fire Alarm,Cluster
1654740069,-6.195,49.84,206.0,400.0,13151,20068,939.599,0.72,0.75,4.94,0.7709999999999999,0.017,True,2
1655128313,15.861241156465864,63.74048233177152,2136.0096466354303,400.0,13358,20077,937.0375401927444,0.6372990362784464,0.6572990362784464,4.363794217670678,0.6804791005265499,0.015,False,2
1654750958,16.684,53.14,1138.0,404.0,12899,19447,938.702,1.31,1.37,9.05,1.411,0.032,True,2
1654773641,24.4,53.23,1023.0,572.0,12823,19477,939.0,1.82,1.89,12.54,1.956,0.044,True,2
1654742724,-5.033,58.72,630.0,555.0,12864,19627,939.195,2.42,2.52,16.67,2.6,0.059,True,2
1654735325,22.605,53.36,84.0,400.0,13107,19974,939.628,0.65,0.68,4.49,0.7,0.016,False,2
1655128157,13.48,46.0,0.0,400.0,13280,21146,937.278,1.65,1.71,11.34,1.768,0.04,False,2
1655127105,18.12266476090301,42.82609040362583,149.762177013855,413.4234316743639,12771,20560,937.4165081180092,1.6783062733025444,1.7391531366512722,11.530684503163991,1.79847564597229,0.0409153136651271,False,2
1654712930,27.799881469485516,46.41409047404901,50.36163519910605,413.5432994451911,12795,20712,937.5347266569844,2.140916787695746,2.220916787695746,14.72641751387022,2.296190130711405,0.0518183357539149,False,2
1655127167,19.714,42.72,169.0,427.0,12776,20553,937.434,1.81,1.88,12.48,1.946,0.044,False,2
1654714888,26.227407605548,47.17145616928293,177.26420281461333,444.2123549255733,12765,20542,937.3541086591476,1.73,1.8,11.916321014073066,1.85894815211096,0.042,False,2
1654715837,28.013282305529387,38.04702386129429,0.0,400.0,13352,21170,937.4519693833176,2.106717694470613,2.1934353889412264,14.523741555764904,2.265061233364736,0.051,False,2
1655126205,-4.454,41.92,138.0,404.0,12785,20586,937.371,1.85,1.92,12.73,1.985,0.045,False,2
1654734761,26.277,49.66,8.0,400.0,13104,20006,939.682,0.64,0.66,4.37,0.682,0.015,False,2
1654733867,25.59083572488206,50.213285502358886,11.263689593162017,400.0,12812,19807,939.8202089312206,0.1473631040683798,0.1526368959316201,0.9968155203418992,0.1593732063384581,0.0063732063384581,False,2
1654716209,28.38,64.17,2281.0,400.0,13371,20045,936.995,0.61,0.64,4.23,0.659,0.015,False,2
1654712870,27.69,46.84,59.0,421.0,12802,20711,937.516,2.28,2.37,15.69,2.447,0.055,False,2
1654778345,26.99,47.6,0.0,400.0,12903,19466,938.787,2.19,2.28,15.1,2.355,0.053,True,2
1654715847,25.35760623993478,42.93724852053808,0.0,400.0,13362,21200,937.4518098440016,1.6347538999592366,1.695704679951084,11.244228079706506,1.7532292899551607,0.0391901559983694,False,2
1655124861,18.52321292835189,46.26981878438137,75.99546960953427,400.0,12832,20696,937.5,2.1601812156186293,2.2401812156186294,14.84135911713972,2.3152038675709576,0.0520045303904657,False,2
1654753149,18.125,48.06,1172.0,400.0,12929,19441,938.698,1.8,1.87,12.39,1.932,0.044,True,2
1654746543,20.601,47.98,1141.0,527.0,12841,19450,938.883,2.22,2.3,15.26,2.38,0.054,True,2
1654739937,-6.66,51.83,193.0,400.0,13157,20071,939.592,0.75,0.78,5.17,0.8059999999999999,0.018,True,2
1654745939,20.356,48.84,1036.0,554.0,12836,19464,938.979,1.95,2.02,13.41,2.091,0.047,True,2
1654785811,24.45,53.68,1327.0,410.0,12992,19398,938.788,2.21,2.29,15.18,2.367,0.053,True,2
1654903954,36.53,15.27,0.0,1064.0,13002,20659,930.892,1.26,1.31,8.66,1.35,0.03,True,2
1655125108,5.596483292398871,46.96957974574011,84.44358050928173,419.133851694431,12778,20668,937.5273805423705,1.9657743220371269,2.0386614830556904,13.50908173731558,2.106506618648265,0.0472887161018563,False,2
1654778227,27.04,47.51,1138.0,413.0,12889,19446,938.749,2.09,2.18,14.42,2.248,0.051,True,2
1655125572,-9.276,46.22298037003589,69.67835439229762,400.0,12788,20669,937.4713041140192,1.8189481046932137,1.888948104693214,12.50959559265994,1.9502346871240237,0.0436432912154047,False,2
1654776905,27.02,47.42,1140.0,410.0,12879,19455,938.824,1.93,2.0,13.28,2.07,0.047,True,2
1654736425,10.429,45.14,185.0,400.0,13140,19993,939.654,0.77,0.8,5.27,0.8220000000000001,0.019,False,2
1654736308,11.878118192900082,47.144326740796,181.60945543200663,400.0,13134,19992,939.655828366296,0.9260945543200666,0.9641418314800998,6.394850988880599,0.9975323760480932,0.0228047277160033,False,2
1655126180,-4.329825633995874,47.50804848309927,106.51039284297384,403.73441073553926,12784,20612,937.3892448035784,2.025103928429738,2.105103928429738,13.944399552685864,2.173726330218995,0.0493775982107434,False,2
1654712495,26.87993637996562,45.2072874476103,9.75477150257846,400.0,12834,20748,937.5682839792458,2.155031810017189,2.240451127518622,14.846061305123191,2.315076922769052,0.0526257952504297,False,2
1654771258,22.05,57.83,718.0,742.0,12756,19544,939.14,2.45,2.55,16.9,2.635,0.06,True,2
1654771013,21.26,61.05,862.0,960.0,12643,19513,939.14,2.49,2.58,17.11,2.668,0.06,True,2
1654713164,26.13,47.05,81.0,400.0,12782,20667,937.544,2.25,2.34,15.48,2.4130000000000003,0.055,False,2
1654736033,15.211060160544983,52.4159098955778,88.08071322018156,400.0,13193,20083,939.6555129985082,0.9837756908439944,1.0237756908439943,6.769945556586872,1.0550725467082125,0.0236484279321089,False,2
1654765701,20.4,51.05,110.0,400.0,13228,20101,939.644,2.27,2.36,15.6,2.4330000000000003,0.055,True,2
1655127519,17.836864416088112,44.05327927197705,200.88308505762816,418.05845747118593,12776,20519,937.3491712237536,1.701189892723183,1.7676617011525633,11.71832924906228,1.8276617011525635,0.041294361685876,False,2
1654755075,-9.185,47.77,1327.0,400.0,12961,19396,938.73,2.25,2.34,15.49,2.415,0.055,True,2
1654766075,19.91,53.73,65.0,400.0,13231,20148,939.684,2.3,2.39,15.86,2.474,0.0559999999999999,True,2
1655128181,13.795175975443849,41.297988852070304,185.58798772192424,400.0,13170,20966,937.0345125696746,1.7802513934912123,1.8502513934912124,12.236382664201669,1.908226254142091,0.043,False,2
1654762043,14.7,51.16,17.0,400.0,12913,19859,939.781,0.11,0.12,0.78,0.122,0.003,False,2
1654765140,22.36,47.23,149.0,400.0,13216,20069,939.655,1.59,1.65,10.95,1.7080000000000002,0.039,True,2
1654761998,13.334788974200196,50.2975312763281,30.024814408570503,400.0,12868,19822,939.7993554612364,0.2974379639785737,0.3074379639785737,2.056941675807164,0.3206693531721459,0.0069999999999999,False,2
1654761696,13.797649310095222,50.96820827885733,7.956163761902785,400.0,12701,19743,939.8204263017428,0.08,0.11,0.49,0.1161912327523804,0.026,False,2
1654747179,18.438,52.7,1161.0,520.0,12841,19438,938.903,2.15,2.23,14.8,2.309,0.052,True,2
1655129869,-9.765,12.75,1915.0,400.0,13607,20191,936.699,0.71,0.74,4.92,0.767,0.017,False,2
1654746151,20.784,51.67,1074.0,552.0,12834,19464,938.934,2.18,2.26,15.0,2.34,0.053,True,2
1655126684,-0.3683705634267231,42.78550643742479,194.3238850546749,446.2955402186994,12764,20526,937.3323522298908,1.8864777010934968,1.956477701093497,12.958724482381106,2.020463528675509,0.0456619425273374,False,2
1654746354,20.831,51.66,1046.0,520.0,12844,19472,938.918,1.85,1.92,12.74,1.986,0.045,True,2
1654761569,10.99,56.85,10.0,400.0,12608,19674,939.79,0.06,0.11,0.28,0.121,0.049,False,2
1654736381,10.977,50.92,175.0,400.0,13147,19988,939.68,0.85,0.88,5.82,0.908,0.021,False,2
1654733800,25.131479876487308,51.3656037053807,13.0,400.0,12764,19780,939.818602683135,0.1560268313502533,0.1830134156751266,1.0101341567512665,0.1900268313502533,0.0236026831350253,False,2
1654766072,20.01,53.49,60.0,400.0,13240,20151,939.656,2.34,2.43,16.07,2.507,0.057,True,2
1654735862,17.18697679146675,55.15155788236252,64.0,400.0,13185,20106,939.6268891789804,0.9858891789803668,1.0258891789803666,6.777113431842933,1.0566559326744769,0.024,False,2
1654755136,-10.124,47.71,1341.0,400.0,12965,19394,938.722,1.99,2.07,13.7,2.136,0.048,True,2
1654767316,20.16,50.96,137.0,400.0,13188,20131,939.685,2.0,2.08,13.78,2.148,0.049,True,2
1654742785,-4.934,57.6,636.0,530.0,12874,19622,939.188,2.77,2.88,19.07,2.974,0.067,True,2
1654777130,26.56,49.52,1092.0,403.0,12886,19461,938.804,1.93,2.01,13.3,2.074,0.047,True,2
1654778824,27.01,47.66,1205.0,400.0,12905,19441,938.733,1.76,1.83,12.12,1.89,0.043,True,2
1654712215,29.31,40.62,11.0,434.0,12863,20782,937.608,2.0,2.07,13.74,2.142,0.048,False,2
1654774038,25.12,49.85,1107.0,570.0,12828,19457,938.983,2.01,2.09,13.81,2.154,0.049,True,2
1654783300,24.38,54.03,1394.0,408.0,12960,19395,938.747,2.15,2.24,14.82,2.312,0.052,True,2
1654736298,11.995365326177687,45.39792770038656,161.84585027026128,400.0,13158,20011,939.6453173369111,0.9297797861003732,0.9597797861003732,6.378458502702613,0.9947577647104106,0.022,False,2
1654712364,27.950063395637173,42.30607576974816,55.83544320584285,420.4177216029214,12838,20728,937.5658797472132,1.9738607683067495,2.045949376321357,13.562848162118032,2.1142025411301213,0.0480443040073035,False,2
1654734961,25.265774831242695,53.5823180650044,27.119206043370376,400.0,13119,20014,939.5925099324973,0.672516554161799,0.7012582770808994,4.641324493728095,0.7246357602051693,0.0161258277080899,False,2
1654768921,18.69,54.58,290.0,400.0,13114,19979,939.469,0.23,0.24,1.57,0.245,0.006,True,2
1654778969,24.68,53.03,1136.0,400.0,12901,19446,938.707,1.34,1.39,9.2,1.435,0.032,True,2
1654773060,26.67,47.76,965.0,597.0,12823,19484,939.052,2.0,2.08,13.76,2.146,0.048,True,2
1654715040,28.46938040991117,43.30823052431978,161.0,410.53097950444135,12781,20557,937.4236814122974,1.7846902049555866,1.854690204955587,12.276017311715757,1.9136902049555864,0.0428938040991117,False,2
1655127067,16.807000000000002,46.47,164.0,430.0,12772,20561,937.348,1.47,1.52,10.09,1.5730000000000002,0.036,False,2
1654734089,26.66700418553437,51.48576561007496,14.400418553437571,400.0,12945,19883,939.7675912103778,0.2440041855343757,0.2540041855343757,1.6540251132062544,0.2586037669809382,0.006,False,2
1655126087,-4.08,41.65934869843736,90.74503549716307,400.0,12790,20637,937.4123399526704,1.8933995267044923,1.9642494083806157,13.015496450283694,2.0289944438777785,0.0460849881676123,False,2
1654716694,51.32,21.97,24.0,671.0,12677,18831,936.935,0.93,0.97,6.4,0.998,0.023,False,2
1654713106,26.13,47.09,78.0,400.0,12785,20680,937.557,2.06,2.14,14.17,2.21,0.05,False,2
1654776750,24.68,52.87,1130.0,427.0,12874,19448,938.832,1.91,1.99,13.16,2.052,0.046,True,2
1654769586,18.78,53.95,331.0,400.0,13093,19934,939.416,0.27,0.28,1.83,0.286,0.006,True,2
1654746131,20.761,47.33,1002.0,541.0,12837,19474,938.943,2.15,2.23,14.79,2.306,0.052,True,2
1654761634,13.503072667157165,52.49245788635465,15.474855498330754,400.0,12660,19715,939.7879609000736,0.1678212221404725,0.2478212221404725,0.9291061107023624,0.2691675887826142,0.080128488856189,False,2
1654785763,24.28,54.18,1354.0,422.0,12979,19388,938.807,1.9,1.97,13.06,2.037,0.046,True,2
1654783587,24.61,53.12,1383.0,401.0,12964,19381,938.684,1.94,2.02,13.36,2.083,0.047,True,2
1654734783,26.183000000000003,53.23,43.0,400.0,13090,19973,939.708,0.62,0.64,4.26,0.664,0.015,False,2
1654712912,26.63,45.81,75.0,457.0,12781,20683,937.53,2.42,2.51,16.63,2.593,0.059,False,2
1655125777,-7.407,43.13,62.0,400.0,12798,20659,937.42,1.82,1.89,12.52,1.952,0.044,False,2
1654747282,17.958,57.36,1145.0,505.0,12848,19447,938.946,2.03,2.1,13.94,2.174,0.049,True,2
1655128184,13.828,40.85,169.0,400.0,13185,20977,937.047,1.82,1.89,12.52,1.952,0.044,False,2
1654776970,27.09,47.2,1126.0,415.0,12875,19438,938.824,1.54,1.6,10.63,1.6569999999999998,0.037,True,2
1654737624,-3.434,47.26,119.0,400.0,13216,20101,939.657,1.88,1.96,12.95,2.02,0.046,True,2
1654776555,25.58,47.69,1189.0,467.0,12858,19435,938.842,2.05,2.13,14.1,2.199,0.05,True,2
1654735651,19.49,47.73,9.0,400.0,13214,20148,939.61,0.78,0.81,5.34,0.8320000000000001,0.019,False,2
1654712415,29.829041573243703,39.20191685351259,45.2055430991604,415.0958426756297,12836,20736,937.5748902995764,1.921916853512594,2.001916853512594,13.25643183233606,2.0677113104134337,0.0466986142252099,False,2
1654771919,23.39,55.31,0.0,680.0,12791,19503,939.097,2.34,2.43,16.1,2.511,0.057,True,2
1654779033,24.58,53.42,1122.0,400.0,12904,19444,938.703,1.29,1.34,8.89,1.386,0.031,True,2
1654737616,-3.359,47.66,109.0,400.0,13231,20109,939.664,1.91,1.99,13.17,2.053,0.046,True,2
1654776197,25.28,49.38,1157.0,467.0,12857,19438,938.848,1.56,1.63,10.77,1.679,0.038,True,2
1655125069,7.672009005234891,40.65859503420759,66.95379436612198,437.48797867212886,12777,20685,937.5502772338032,1.8869872354098964,1.9669872354098965,13.004954973825548,2.0286157106612657,0.0456746808852474,False,2
1654745665,19.146,49.2,1096.0,589.0,12817,19455,939.008,2.3,2.39,15.83,2.468,0.0559999999999999,True,2
1654773930,24.65,52.63,1086.0,577.0,12827,19462,939.008,1.91,1.98,13.13,2.048,0.046,True,2
1654735297,22.843000000000004,47.38,50.0,400.0,13128,20003,939.568,0.95,0.99,6.56,1.022,0.023,False,2
1655128469,18.70763975884732,46.18579684113488,1045.7929600904065,400.0,13072,19573,936.9260683204068,0.41,0.0222567902813216,2.830517599773984,0.4420517599773984,0.01,False,2
1655127357,20.480515242959203,42.23165957782944,177.96449249536158,426.8934774860848,12767,20531,937.3432543424026,1.598876876159606,1.6595870262523742,11.011783058070856,1.716622533757013,0.0392130450278305,False,2
1655130033,15.697152829482375,15.730827464170806,537.2813378180742,400.0,13779,20658,936.64567852062,0.540992957004968,0.5611584498391293,3.736950699034776,0.5820922527054647,0.0130330985668322,False,2
1654757158,-17.095,50.12,1354.0,405.0,12978,19385,938.69,1.61,1.67,11.08,1.7280000000000002,0.039,True,2
1655126816,5.362,42.06,173.0,429.0,12771,20559,937.327,1.76,1.83,12.1,1.886,0.043,False,2
1654712192,27.22,44.09,19.0,449.0,12862,20754,937.583,2.29,2.38,15.78,2.46,0.0559999999999999,False,2
1655130043,17.588,15.73,635.0,400.0,13718,20569,936.668,0.64,0.67,4.42,0.69,0.016,False,2
1655127787,12.786737746067862,44.269015121538814,0.0,400.0,12992,20850,937.4525409985702,2.041147503574672,2.1211475035746714,14.048032525022697,2.190262253932138,0.0490286875893667,False,2
1654712932,27.458978156606907,44.824862927846354,68.0,443.40048238650695,12785,20692,937.548199035227,2.113151815749415,2.198009647730139,14.536636206188078,2.2664101301166464,0.0514573495942172,False,2
1654715153,27.94,46.06,167.0,410.0,12779,20558,937.373,1.72,1.78,11.82,1.843,0.042,False,2
1654776616,25.4,48.62,1180.0,456.0,12865,19436,938.809,1.47,1.53,10.11,1.577,0.036,True,2
1654753658,13.025,53.17,1264.0,400.0,12950,19403,938.746,1.93,2.01,13.29,2.072,0.047,True,2
1654755783,-18.45,48.73,1339.0,400.0,12968,19394,938.736,1.74,1.8,11.95,1.863,0.042,True,2
1654784401,26.85,48.2,1318.0,400.0,12973,19397,938.72,1.74,1.81,11.99,1.869,0.042,True,2
1655126244,-4.671157679678147,47.80717468739796,135.35873436989812,417.6412656301019,12777,20587,937.3702444297052,1.7320105469175158,1.796412656301019,11.906084375340129,1.8568528672393692,0.0418804218767005,False,2
1654715927,24.41,44.9,0.0,400.0,13428,21249,937.381,2.18,2.26,14.98,2.336,0.053,False,2
1654763770,19.92,49.67,24.0,400.0,13205,20138,939.616,1.12,1.16,7.71,1.202,0.027,False,2
1654743376,-2.616,53.1,831.0,722.0,12771,19529,939.116,2.21,2.3,15.21,2.371,0.054,True,2
1655127544,17.303138799549863,45.44221877787391,203.26919052977823,438.8769713642661,12763,20517,937.374853838106,1.449768667416895,1.499768667416895,9.968380671918265,1.553891696052629,0.0348538381059556,False,2
1655124518,27.039,40.91,57.0,420.0,12843,20717,937.555,2.16,2.24,14.84,2.314,0.052,False,2
1654733482,22.032,52.13,28.0,433.0,12543,19638,939.82,0.21,0.54,0.58,0.614,0.324,False,2
1654767159,19.49,55.83,30.0,400.0,13254,20221,939.662,2.47,2.56,16.97,2.6460000000000004,0.06,True,2
1654776436,25.4,48.65,1153.0,461.0,12858,19440,938.812,1.84,1.91,12.66,1.974,0.045,True,2
1654751433,18.68,52.53,1187.0,408.0,12902,19441,938.719,1.67,1.73,11.48,1.79,0.04,True,2
1654714387,28.66,41.86,115.0,401.0,12788,20604,937.327,1.66,1.73,11.43,1.783,0.04,False,2
1654712749,26.36,46.73,63.0,400.0,12831,20708,937.484,1.94,2.01,13.33,2.0780000000000003,0.047,False,2
1654775394,26.75,48.34,1111.0,480.0,12855,19454,938.902,1.8,1.87,12.39,1.932,0.044,True,2
1654766528,22.25,48.51,21.0,400.0,13255,20193,939.708,2.54,2.64,17.49,2.727,0.062,True,2
1654747301,17.867,52.92,1103.0,483.0,12854,19451,938.922,1.93,2.01,13.31,2.076,0.047,True,2
1654715565,25.776630924652554,49.50684537673723,243.3422688368616,439.3261849305108,12758,20472,937.462695260278,1.7666845376737232,1.8366845376737235,12.163369075347449,1.8966738150694893,0.043,False,2
1654734240,27.031757571623853,57.10196930426584,12.17424965826089,400.0,12999,19909,939.7679697135046,0.1362121418807454,0.1462121418807454,0.963484993165218,0.1508333560688199,0.0033106070940372,False,2
1654767966,21.41,49.4,201.0,400.0,13155,20073,939.611,0.86,0.89,5.93,0.924,0.021,True,2
1655129004,11.538316179229549,17.012667045258603,233.5208274178343,400.0,13502,20925,936.8271708132206,1.562124680563053,1.6251663353987218,10.768789454270037,1.678816321201524,0.038129158384968,False,2
1654774440,26.95,47.48,1099.0,537.0,12841,19454,938.908,2.36,2.45,16.23,2.53,0.057,True,2
1654761930,14.42,50.63,9.0,400.0,12841,19821,939.825,0.2,0.21,1.39,0.217,0.005,False,2
1654764213,18.55,51.19,140.0,400.0,13160,20042,939.656,0.79,0.82,5.45,0.8490000000000001,0.019,False,2
1654714066,25.79756717180974,47.92913727222739,107.84865656380518,409.1513434361949,12779,20613,937.3873026868724,2.033946262552207,2.113946262552207,13.992164140951292,2.1812489494245964,0.049,False,2
1655126796,4.420405475138556,44.93620733771672,144.72191181381703,416.178839896565,12774,20570,937.3250795916068,2.33728464041374,2.42728464041374,16.07827712330992,2.5074700325378623,0.0563642320206869,False,2
1654717388,59.28,13.57,1253.5,400.0,11508,16858,936.778,0.81,0.83,5.48,0.866,0.02,False,2
1654903024,22.09,52.65,16.0,4793.0,12232,19684,931.198,1.75,1.82,12.05,1.879,0.043,False,1
1654784642,26.87,48.15,1343.0,400.0,12970,19395,938.707,1.99,2.06,13.66,2.131,0.048,True,2
1654782277,24.43,53.61,1390.0,429.0,12943,19381,938.699,2.07,2.15,14.22,2.217,0.05,True,2
1654903101,24.83,44.74,134.0,1334.0,13029,19845,931.213,1.84,1.91,12.68,1.976,0.045,True,2
1654745990,20.497,53.32,1073.0,566.0,12831,19456,938.983,1.81,1.88,12.42,1.937,0.044,True,2
1654751046,17.061,48.13,1105.0,400.0,12910,19445,938.701,1.7,1.77,11.72,1.828,0.0409999999999999,True,2
1654766280,22.19,49.13,38.0,400.0,13251,20178,939.695,2.36,2.46,16.27,2.537,0.057,True,2
1654777663,24.45,53.7,1143.0,400.0,12883,19435,938.747,1.67,1.74,11.49,1.7919999999999998,0.04,True,2
1654735337,22.50005739251569,52.84712919063573,37.18127067006039,400.0,13134,20008,939.624746221062,0.6421752480407246,0.6625377893808454,4.406314360305434,0.6875377893808454,0.0150725082680241,False,2
1654736058,14.921,46.85,87.0,400.0,13190,20087,939.629,1.07,1.11,7.37,1.149,0.026,False,2
1654776104,25.7,53.57,1038.0,426.0,12884,19469,938.879,1.74,1.81,12.0,1.872,0.042,True,2
1654743365,-2.6860000000000004,57.55,852.0,722.0,12766,19516,939.135,2.14,2.23,14.74,2.299,0.052,True,2
1654750067,13.439,53.69,1130.0,401.0,12886,19446,938.761,1.74,1.81,11.99,1.87,0.042,True,2
1654735107,24.312878226735165,50.15781225045688,35.54633637899526,400.0,13130,20024,939.617546336379,0.7617564534703322,0.7917564534703321,5.264148629452135,0.8206637807123416,0.0184536636210047,False,2
1654712855,26.520962685824976,46.14203532541173,67.38074628350047,449.8884079948344,12788,20685,937.482761492567,2.29253830855667,2.38253830855667,15.801422388505014,2.464776815989669,0.0559999999999999,False,2
1654756016,-20.414,50.97,1314.0,400.0,12974,19398,938.739,1.97,2.05,13.55,2.114,0.048,True,2
1654754412,1.682,47.7,1360.0,413.0,12953,19390,938.693,1.82,1.89,12.5,1.949,0.044,True,2
1654751779,19.889,47.39,1208.0,400.0,12915,19427,938.706,1.56,1.62,10.74,1.675,0.038,True,2
1654742512,-5.224,56.16,376.0,400.0,13042,19884,939.266,0.36,0.37,2.47,0.385,0.009,True,2
1654769907,20.96,50.4,329.0,400.0,13096,19928,939.338,0.32,0.33,2.21,0.344,0.008,True,2
1655128035,12.327779248342743,44.08496518338401,0.0,400.0,13437,21267,937.3967172699956,2.21,2.2978621166594277,15.23144846663771,2.3757172699956564,0.054,False,2
1654737266,0.255,47.08,172.0,400.0,13207,20047,939.661,2.16,2.24,14.86,2.317,0.052,True,2
1654761836,11.94,53.81,18.0,400.0,12766,19769,939.821,0.26,0.27,1.79,0.2789999999999999,0.006,False,2
1654714933,28.82731866939712,42.23804399180863,154.13406653014394,415.4692328555038,12778,20564,937.3634637338796,2.0153626612057574,2.095362661205757,13.858879293741744,2.160167060386621,0.0491340665301439,False,2
1654716021,25.58,40.55,0.0,400.0,13367,21296,937.42,1.5,1.55,10.3,1.606,0.036,False,2
1655128538,19.78178994633871,33.28760502683065,190.8739678032237,490.1554758524178,12768,19208,936.9006764812184,0.4152100536612938,0.4314075402459703,2.863655295137116,0.4469285456120996,0.0103802513415323,False,2
1654775328,26.43,50.28,1021.0,480.0,12860,19467,938.914,1.74,1.81,11.96,1.865,0.042,True,2
1654713255,29.157111740234264,40.67758168188506,75.18051623535848,400.0,12788,20666,937.5023249292236,1.921444129882868,1.991444129882868,13.20938684423864,2.059444129882868,0.0460361032470717,False,2
1654769871,18.47,56.28,341.0,400.0,13092,19927,939.338,0.33,0.35,2.31,0.36,0.008,True,2
1654751221,17.81,48.89,1115.0,403.0,12909,19456,938.701,1.86,1.93,12.78,1.993,0.045,True,2
1654739735,-7.369,54.69,182.0,400.0,13160,20078,939.654,0.86,0.89,5.92,0.924,0.021,True,2
1654778806,26.19,52.15,1099.0,400.0,12908,19450,938.731,1.59,1.65,10.94,1.706,0.039,True,2
1654734811,26.058000000000003,52.1,0.0,400.0,13118,20017,939.704,0.65,0.68,4.5,0.7020000000000001,0.016,False,2
1654743602,-0.972,56.35,948.0,710.0,12779,19504,939.063,2.38,2.48,16.41,2.5580000000000003,0.0579999999999999,True,2
1654748116,13.98,47.15,1120.0,456.0,12865,19448,938.841,1.77,1.84,12.17,1.898,0.043,True,2
1654712861,26.399707036576512,46.49765931902342,76.67804287529495,449.0,12786,20679,937.5026097856236,2.269365750317662,2.3593657503176617,15.630389609094207,2.4371072181611906,0.0548390214376474,False,2
1654738190,-7.671,54.88,27.0,400.0,13253,20183,939.664,2.47,2.57,17.01,2.653,0.06,True,2
1654734909,25.56037951584108,54.95886642935537,20.0125952293848,400.0,13119,20007,939.6390251904588,0.663291349235384,0.69,4.559874047706152,0.7113165396941536,0.016,False,2
1654784819,26.78,48.45,1354.0,400.0,12978,19388,938.718,2.22,2.3,15.26,2.379,0.054,True,2
1654755300,-12.544,49.32,1377.0,402.0,12959,19384,938.752,1.99,2.07,13.73,2.14,0.048,True,2
1655128719,20.67,24.97,941.5,648.0,12693,18972,936.881,0.77,0.81,5.33,0.8320000000000001,0.019,False,2
1654762939,17.797817216713316,52.58998784833005,0.0,400.0,13151,20055,939.6018400486066,0.5284305448922471,0.548430544892247,3.624798541799606,0.565430544892247,0.0124738424148707,False,2
1654775895,25.61,47.65,1207.0,502.0,12847,19424,938.897,2.12,2.2,14.56,2.271,0.051,True,2
1654779733,27.14,47.29,1230.0,404.0,12905,19418,938.728,1.82,1.89,12.51,1.951,0.044,True,2
1654754570,-0.947,53.91,1358.0,406.0,12952,19395,938.69,1.86,1.94,12.82,1.999,0.045,True,2
1654735460,21.38157906054048,49.67451666027669,0.0,400.0,13168,20073,939.6417225137592,1.0387399633088024,1.086554972481602,7.168069798198413,1.118210469729762,0.02521849908272,False,2
1655129893,-7.013980173225235,14.708172283761916,1526.8506658025135,400.0,13683,20288,936.6713261548432,0.7906092387460284,0.8214933419748641,5.461612361535691,0.8520512903604462,0.0192652309686507,False,2
1654761689,13.464759521101705,53.432057536289655,0.0,400.0,12698,19748,939.8210534820412,0.0765775299311435,0.0998662948967152,0.4528876496557175,0.1098796654070436,0.0263021354759002,False,2
1654775758,26.88,47.77,1128.0,461.0,12858,19446,938.909,1.82,1.89,12.55,1.956,0.044,True,2
1654772033,23.62,54.79,956.0,667.0,12796,19496,939.104,2.59,2.69,17.81,2.778,0.063,True,2
1655124892,17.031085683457256,40.1932685467658,54.65370935316098,400.08171366914513,12831,20700,937.4972257050372,2.045097179851292,2.1250971798512923,14.05731453234195,2.1918520388438574,0.0498365726617097,False,2
1654739344,-8.565,50.11,131.0,400.0,13199,20143,939.66,1.39,1.45,9.59,1.495,0.034,True,2
1655130004,9.938984987485904,16.47287617428961,677.2287617428962,400.0,13705,20509,936.677,0.6925818958592859,0.7281538002165261,4.792501366657761,0.7476113237023183,0.01678595217862,False,2
1654752885,19.652,53.75,1210.0,400.0,12927,19432,938.696,1.64,1.71,11.32,1.765,0.04,True,2
1655128885,17.335497440910533,19.309330493142006,244.7579953312943,753.9392325648868,12627,18667,936.8668970148818,0.9010298511816832,0.9394541581557284,6.209330493142008,0.968029851181683,0.0221575693025954,False,2
1655127143,19.185541586810235,48.87546979287805,180.0,433.15496755265895,12770,20541,937.4270847728686,1.286900648946821,1.3369006489468214,8.888304542627749,1.3857456813941624,0.031,False,2
1654748213,13.602,52.78,1061.0,423.0,12878,19468,938.809,2.07,2.15,14.22,2.217,0.05,True,2
1654715887,27.32,39.03,0.0,400.0,13429,21311,937.415122270554,1.93,2.0069064581863656,13.29453229093183,2.0732158123677293,0.047,False,2
1654740511,-4.819,55.19,255.0,400.0,13125,20009,939.515,0.56,0.58,3.87,0.604,0.0139999999999999,True,2
1655126249,-4.699,48.02,130.0,409.0,12790,20598,937.365,1.76,1.83,12.14,1.893,0.043,False,2
1654772864,24.18,53.59,1122.0,623.0,12803,19450,939.06,1.96,2.04,13.49,2.103,0.047,True,2
1654713968,28.8,41.55,90.0,400.0,12790,20638,937.409,1.85,1.92,12.74,1.987,0.045,False,2
1654714876,28.84,42.11,168.0,424.0,12776,20556,937.365,1.59,1.65,10.96,1.709,0.039,False,2
1654903285,31.27,43.51,464.0,1393.0,12969,19540,931.102,1.86,1.93,12.83,1.999,0.045,True,2
1654739729,-7.39,53.57,194.0,400.0,13161,20073,939.629,0.89,0.93,6.16,0.96,0.022,True,2
1654715223,28.563057750398197,43.110922142898346,178.337573070797,423.6656067323008,12770,20536,937.3209936403938,1.793184942522105,1.869841009845112,12.368982463008718,1.927841009845112,0.0436624269292029,False,2
