UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,Fire Alarm
1654773907,27.01,47.07,1078.0,557.0,12830,19459,938.952,1.92,1.99,13.21,2.06,0.047,True
1654773908,27.02,47.0,1090.0,556.0,12831,19464,938.961,1.92,2.0,13.22,2.061,0.047,True
1654773909,27.04,46.99,1094.0,558.0,12829,19462,938.965,1.91,1.98,13.12,2.046,0.046,True
1654773910,27.04,46.96,1088.0,568.0,12828,19462,938.952,1.86,1.93,12.81,0.0,0.045,True
1654773911,27.05,46.93,1076.0,562.0,12827,19454,938.96,1.84,1.91,12.65,1.973,0.045,True
1654773912,27.09,46.89,1067.0,545.0,12837,19469,938.966,1.81,1.88,12.45,1.941,0.044,True
1654773913,27.11,46.85,1051.0,547.0,12835,19465,938.976,1.79,1.86,12.34,1.925,0.043,True
1654773914,25.93,46.84,1164.0,594.0,12817,19446,938.99,1.78,1.85,12.24,1.908,0.043,True
1654773915,25.51,47.58,1130.0,593.0,12814,19448,938.997,1.74,1.81,11.99,1.869,0.042,True
1654773916,25.34,48.46,1138.0,589.0,12819,19441,939.004,1.73,1.79,11.89,1.854,0.042,True
1654773917,25.2,49.22,1097.0,580.0,12818,19442,939.005,1.73,1.8,11.91,1.857,0.042,True
1654773918,25.12,49.86,1105.0,563.0,12829,19457,939.006,1.75,1.82,12.04,1.877,0.042,True
1654773919,25.06,50.36,1067.0,570.0,12828,19461,938.994,1.76,1.82,12.09,1.885,0.043,True
1654773920,24.99,50.84,1040.0,563.0,12830,19465,938.992,1.75,1.82,12.07,1.882,0.043,True
1654773921,24.93,51.12,1080.0,577.0,12819,19457,938.991,1.74,1.81,11.97,1.866,0.042,True
1654773922,24.87,51.41,1063.0,570.0,12830,19465,939.006,1.77,1.84,12.18,1.899,0.043,True
1654773923,24.82,51.69,1053.0,566.0,12828,19458,939.012,1.81,1.88,12.47,1.944,0.044,True
1654773924,24.79,51.87,1028.0,400.0,12831,19472,939.017,1.83,1.9,12.57,1.96,0.044,True
1654773925,24.78,52.04,1044.0,578.0,12821,19460,939.01,1.85,1.92,12.7,1.981,0.045,True
1654773926,24.72,52.21,1097.0,565.0,12822,19461,939.008,1.85,1.92,12.74,1.986,0.045,True
1654773927,24.69,52.31,1078.0,566.0,12824,19463,939.007,1.84,1.91,12.68,1.977,0.045,True
1654773928,24.66,52.43,1059.0,566.0,12826,19466,939.008,1.84,1.92,12.69,1.979,0.045,True
1654773929,24.65,52.53,1074.0,573.0,12829,19463,939.013,1.9,1.97,13.07,2.037,0.046,True
1654773930,24.65,52.63,1086.0,577.0,12827,19462,939.008,1.91,1.98,13.13,2.048,0.046,True
1654773931,24.59,52.69,1067.0,566.0,12823,19453,939.011,1.97,2.05,13.55,2.114,0.048,True
1654773932,24.58,52.78,1101.0,575.0,12827,19458,939.015,1.98,2.06,13.64,2.127,0.048,True
1654773933,24.57,52.83,1088.0,570.0,12823,19453,939.015,2.02,2.09,13.87,2.1630000000000003,0.049,True
1654773934,24.54,52.88,1122.0,578.0,12821,19458,939.011,2.04,2.12,14.07,2.193,0.05,True
1654773935,24.51,52.94,1097.0,561.0,12822,19460,939.009,2.05,2.13,14.11,2.2,0.05,True
1654773936,24.49,53.02,1071.0,564.0,12828,19454,939.011,2.06,2.14,14.15,2.207,0.05,True
1654773937,24.48,53.02,1086.0,566.0,12828,19455,939.001,2.06,2.14,14.16,2.208,0.05,True
1654773938,24.47,53.1,1078.0,557.0,12828,19456,939.002,2.03,2.11,13.97,2.1790000000000003,0.049,True
1654773939,24.45,53.12,1113.0,569.0,12826,19449,939.001,2.0,2.08,13.75,2.144,0.048,True
1654773940,24.47,53.12,1074.0,561.0,12827,19466,938.987,1.96,2.03,13.47,2.101,0.047,True
1654773941,24.43,53.18,1061.0,552.0,12826,19456,938.987,1.96,2.04,13.5,2.105,0.048,True
1654773942,24.41,53.22,1076.0,566.0,12828,19453,938.994,1.98,2.06,13.63,2.126,0.048,True
1654773943,24.41,53.23,1109.0,564.0,12827,19457,938.989,2.0,2.08,13.78,2.149,0.049,True
1654773944,25.61,53.29,992.0,527.0,12840,19485,938.983,2.04,2.12,14.04,2.189,0.049,True
1654773945,25.98,52.57,1002.0,536.0,12844,19476,938.982,2.04,2.12,14.05,2.191,0.049,True
1654773946,26.15,51.63,1034.0,544.0,12837,19470,938.991,2.05,2.13,14.09,2.197,0.05,True
1654773947,26.27,50.82,1065.0,550.0,12837,19464,938.988,2.03,2.11,13.97,2.1790000000000003,0.049,True
1654773948,26.36,50.14,1059.0,538.0,12833,19467,938.987,2.0,2.08,13.75,2.144,0.048,True
1654773949,26.43,49.63,1065.0,552.0,12836,19461,938.978,1.97,2.04,13.54,2.111,0.048,True
1654773950,26.51,49.21,1073.0,544.0,12838,19464,938.979,1.96,2.04,13.49,2.103,0.048,True
1654773951,26.57,48.84,1036.0,554.0,12836,19464,938.979,1.95,2.02,13.41,2.091,0.047,True
1654773952,26.58,48.59,1034.0,554.0,12835,19473,938.973,1.94,2.01,13.34,2.08,0.047,True
1654773953,26.65,48.36,1074.0,566.0,12833,19470,938.971,1.92,2.0,13.23,2.064,0.047,True
1654773954,26.69,48.17,1055.0,553.0,12838,19472,938.976,1.9,1.97,13.05,2.035,0.046,True
1654773955,26.72,47.99,1040.0,547.0,12835,19471,938.976,1.85,1.92,12.71,1.982,0.045,True
1654773956,26.77,47.86,1013.0,547.0,12835,19469,938.982,1.84,1.91,12.65,1.973,0.045,True
1654773957,26.8,47.76,1057.0,557.0,12832,19470,938.989,1.8,1.87,12.39,1.932,0.044,True
1654773958,26.84,47.66,1000.0,550.0,12840,19472,938.988,1.8,1.87,12.37,0.0,0.044,True
1654773959,26.81,47.61,1032.0,548.0,12837,19466,938.989,1.78,1.85,12.24,1.909,0.043,True
1654773960,26.87,47.55,1063.0,559.0,12834,19464,938.987,1.77,1.84,12.19,1.9,0.043,True
1654773961,26.88,47.38,1063.0,545.0,12834,19466,938.986,1.79,1.86,12.31,1.919,0.043,True
1654773962,26.9,47.29,1080.0,564.0,12823,19453,938.983,1.82,1.89,12.54,1.955,0.044,True
1654773963,26.94,47.26,1051.0,549.0,12831,19465,938.994,1.88,1.95,12.95,2.019,0.046,True
1654773964,26.96,47.25,1051.0,559.0,12833,19471,938.991,1.89,1.96,12.98,2.024,0.046,True
1654773965,26.96,47.18,1071.0,563.0,12830,19463,938.982,1.94,2.01,13.32,2.077,0.047,True
1654773966,26.98,47.14,1051.0,551.0,12833,19465,938.988,1.98,2.05,13.6,2.121,0.048,True
1654773967,27.01,47.11,1088.0,553.0,12831,19458,938.976,2.04,2.12,14.05,2.191,0.049,True
1654773968,27.04,47.05,1053.0,554.0,12833,19465,938.982,2.06,2.14,14.18,2.212,0.05,True
1654773969,27.02,47.01,1036.0,545.0,12835,19470,938.987,2.08,2.16,14.31,2.231,0.05,True
1654773970,27.04,46.93,1061.0,559.0,12836,19469,938.993,2.13,2.22,14.68,2.29,0.052,True
1654773971,27.09,46.89,1071.0,560.0,12834,19470,938.982,2.16,2.24,14.84,2.313,0.052,True
1654773972,27.11,46.87,1042.0,557.0,12836,19464,938.97,2.25,2.34,15.48,2.414,0.055,True
1654773973,27.09,46.85,1096.0,568.0,12826,19460,938.976,2.26,2.35,15.59,2.43,0.055,True
1654773974,25.93,46.84,1164.0,589.0,12815,19445,938.979,2.29,2.38,15.76,2.458,0.0559999999999999,True
1654773975,25.51,47.55,1193.0,592.0,12816,19441,938.981,2.3,2.39,15.81,2.465,0.0559999999999999,True
1654773976,25.33,48.41,1161.0,578.0,12821,19444,938.975,2.27,2.36,15.62,2.435,0.055,True
1654773977,25.22,49.13,1176.0,590.0,12815,19438,938.974,2.25,2.34,15.52,2.42,0.055,True
1654773978,25.12,49.83,1170.0,583.0,12819,19436,938.974,2.21,2.29,15.19,2.369,0.053,True
1654773979,25.05,50.34,1117.0,572.0,12826,19448,938.973,2.17,2.26,14.97,2.334,0.053,True
1654773980,24.99,50.79,1124.0,574.0,12824,19446,938.982,2.17,2.26,14.95,2.332,0.053,True
1654773981,24.92,51.11,1134.0,572.0,12829,19458,938.983,2.18,2.26,14.99,2.338,0.053,True
1654773982,24.87,51.39,1163.0,570.0,12821,19445,938.98,2.19,2.28,15.08,2.352,0.053,True
1654773983,24.82,51.63,1124.0,568.0,12823,19444,938.966,2.19,2.27,15.05,2.3480000000000003,0.053,True
1654773984,24.8,51.82,1099.0,557.0,12826,19452,938.966,2.15,2.23,14.79,2.306,0.052,True
1654773985,24.76,52.01,1134.0,564.0,12827,19445,938.963,2.13,2.21,14.63,2.281,0.052,True
1654773986,24.73,52.16,1103.0,562.0,12827,19451,938.956,2.07,2.15,14.26,2.224,0.05,True
1654773987,24.71,52.29,1128.0,568.0,12830,19454,938.964,2.04,2.12,14.02,2.187,0.049,True
1654773988,24.68,52.41,1143.0,563.0,12824,19454,938.966,2.01,2.09,13.84,2.158,0.049,True
1654773989,24.64,52.54,1092.0,563.0,12826,19452,938.964,1.97,2.05,13.56,2.115,0.048,True
1654773990,24.62,52.58,1099.0,561.0,12821,19453,938.976,1.95,2.02,13.41,2.092,0.047,True
1654773991,24.59,52.66,1092.0,561.0,12830,19455,938.974,1.97,2.04,13.53,2.11,0.048,True
1654773992,24.58,52.72,1132.0,558.0,12829,19458,938.975,1.97,2.05,13.55,2.113,0.048,True
1654773993,24.55,52.8,1105.0,572.0,12825,19448,938.971,1.94,2.01,13.33,2.079,0.047,True
1654773994,24.52,52.87,1086.0,554.0,12830,19456,938.972,1.92,2.0,13.24,2.064,0.047,True
1654773995,24.54,52.92,1101.0,561.0,12826,19451,938.979,1.91,1.98,13.11,2.045,0.046,True
1654773996,24.49,53.0,1141.0,570.0,12822,19450,938.977,1.9,1.97,13.07,2.0380000000000003,0.046,True
1654773997,24.51,53.04,1099.0,565.0,12826,19457,938.976,1.88,1.95,12.92,2.015,0.046,True
1654773998,24.45,53.12,1105.0,558.0,12826,19448,938.97,1.85,1.92,12.73,1.985,0.045,True
1654773999,24.44,53.13,1094.0,566.0,12830,19454,938.973,1.78,1.85,12.28,1.915,0.043,True
1654774000,24.45,53.22,1061.0,554.0,12828,19465,938.982,1.76,1.83,12.14,1.893,0.043,True
1654774001,24.43,53.28,1122.0,564.0,12825,19450,938.985,1.78,1.85,12.26,1.912,0.043,True
1654774002,24.41,53.32,1073.0,566.0,12831,19456,938.983,1.81,1.88,12.42,1.937,0.044,True
1654774003,24.43,53.33,1078.0,554.0,12821,19451,938.989,1.83,1.9,12.61,1.966,0.044,True
1654774004,25.6,53.4,1009.0,531.0,12843,19482,938.982,1.84,1.92,12.69,1.979,0.045,True
1654774005,25.96,52.62,1011.0,526.0,12846,19482,938.982,1.87,1.94,12.88,2.008,0.045,True
1654774006,26.16,51.71,1032.0,543.0,12840,19472,938.976,1.89,1.97,13.03,2.032,0.046,True
1654774007,26.3,50.87,1021.0,543.0,12843,19477,938.979,1.92,2.0,13.23,2.063,0.047,True
1654774008,26.36,50.15,1040.0,400.0,12840,19479,938.972,1.98,2.06,13.64,2.127,0.048,True
1654774009,26.46,49.6,1053.0,547.0,12839,19467,938.976,2.0,2.08,13.78,2.149,0.049,True
1654774010,26.53,49.19,1046.0,541.0,12833,19466,938.976,2.03,2.11,13.99,2.181,0.049,True
1654774011,26.58,48.85,1034.0,550.0,12834,19471,938.969,2.03,2.11,14.0,2.1830000000000003,0.049,True
1654774012,26.58,48.57,1042.0,550.0,12835,19465,938.96,2.02,2.1,13.93,2.172,0.049,True
1654774013,26.65,48.33,1084.0,553.0,12834,19462,938.966,2.01,2.09,13.84,2.1590000000000003,0.049,True
1654774014,26.71,48.18,1088.0,556.0,12831,19467,938.978,1.96,2.04,13.52,2.109,0.048,True
1654774015,26.74,48.03,1053.0,554.0,12832,19462,938.981,1.94,2.02,13.36,2.083,0.047,True
1654774016,26.78,47.92,1048.0,554.0,12834,19467,938.989,1.87,1.95,12.89,2.01,0.045,True
1654774017,26.78,47.78,1042.0,561.0,12830,19464,938.984,1.85,1.93,12.76,1.989,0.045,True
1654774018,26.84,47.7,1078.0,561.0,12831,19457,938.981,1.84,1.91,12.64,1.971,0.045,True
1654774019,26.85,47.61,1082.0,557.0,12827,19457,938.99,1.84,1.91,12.68,1.978,0.045,True
1654774020,26.87,47.5,1055.0,551.0,12831,19467,938.993,1.84,1.92,12.69,1.979,0.045,True
1654774021,26.9,47.5,1034.0,400.0,12834,19465,938.993,1.85,1.92,12.7,1.981,0.045,True
1654774022,26.92,47.38,1038.0,547.0,12836,19469,938.989,1.86,1.93,12.8,1.995,0.045,True
1654774023,26.95,47.31,1019.0,540.0,12837,19474,938.972,1.88,0.0,12.92,2.014,0.045,True
1654774024,26.96,47.25,1046.0,548.0,12835,19474,938.972,1.89,1.96,13.01,2.028,0.046,True
1654774025,26.98,47.19,1086.0,559.0,12826,19462,938.956,1.88,1.96,12.95,2.02,0.046,True
1654774026,27.02,47.12,1038.0,548.0,12834,19472,938.962,1.89,1.96,12.98,2.025,0.046,True
1654774027,26.99,47.08,1042.0,550.0,12833,19464,938.967,1.92,2.0,13.24,2.064,0.047,True
1654774028,27.04,47.0,1042.0,550.0,12833,19466,938.968,1.93,2.0,13.28,0.0,0.047,True
1654774029,27.06,46.97,1059.0,555.0,12837,19469,938.963,1.96,2.04,13.49,2.104,0.048,True
1654774030,27.06,46.96,1080.0,554.0,12828,19464,938.961,1.98,2.06,13.65,2.128,0.048,True
1654774031,27.09,46.92,1061.0,552.0,12836,19466,938.964,2.02,2.1,13.92,2.17,0.049,True
1654774032,27.08,46.88,1034.0,548.0,12838,19467,938.969,2.03,2.11,13.99,2.181,0.049,True
1654774033,27.09,46.83,1050.0,537.0,12837,19467,938.972,2.04,2.12,14.03,2.188,0.049,True
1654774034,25.96,46.85,1103.0,566.0,12826,19449,938.977,2.04,2.12,14.07,2.193,0.05,True
1654774035,25.53,47.54,1164.0,586.0,12816,19449,938.988,2.08,2.16,14.33,2.234,0.05,True
1654774036,25.33,48.42,1120.0,570.0,12821,19454,938.99,2.07,2.15,14.24,2.22,0.05,True
1654774037,25.24,49.18,1074.0,568.0,12820,19456,938.994,2.03,2.11,13.95,2.175,0.049,True
1654774038,25.12,49.85,1107.0,570.0,12828,19457,938.983,2.01,2.09,13.81,2.154,0.049,True
1654774039,25.05,50.36,1080.0,560.0,12825,19450,938.968,1.98,2.06,13.62,2.124,0.048,True
1654774040,24.98,50.76,1088.0,569.0,12825,19454,938.959,2.0,2.08,13.75,2.144,0.048,True
1654774041,24.95,51.13,1094.0,566.0,12830,19456,938.961,2.03,2.1,13.94,2.173,0.049,True
1654774042,24.87,51.4,1090.0,557.0,12830,19456,938.958,2.04,2.12,14.05,2.191,0.049,True
1654774043,24.83,51.7,1073.0,551.0,12829,19466,938.953,2.04,2.12,14.02,2.185,0.049,True
1654774044,24.79,51.89,1078.0,564.0,12829,19458,938.963,2.03,2.11,13.95,2.175,0.049,True
1654774045,24.76,52.09,1105.0,568.0,12306,19461,938.958,2.02,2.1,13.91,2.168,0.049,True
1654774046,24.73,52.21,1101.0,561.0,12826,19451,938.963,2.05,2.13,14.09,2.197,0.05,True
1654774047,24.71,52.36,1065.0,559.0,12836,19471,938.965,2.07,2.15,14.26,2.224,0.05,True
1654774048,24.69,52.43,1027.0,554.0,12834,19459,938.966,2.09,2.17,14.4,2.245,0.051,True
1654774049,24.64,52.55,1050.0,547.0,12829,19468,938.959,2.08,2.16,14.29,2.228,0.05,True
1654774050,24.62,52.63,1086.0,566.0,12825,19454,938.953,2.03,2.11,13.97,2.1790000000000003,0.049,True
1654774051,24.59,52.72,1069.0,560.0,12827,19463,938.958,2.02,2.1,13.93,2.172,0.049,True
1654774052,24.57,52.82,1080.0,561.0,12830,19459,938.961,1.98,2.06,13.66,2.13,0.048,True
1654774053,24.57,52.84,1050.0,555.0,12835,19455,938.966,1.96,2.03,13.46,2.1,0.047,True
1654774054,24.54,52.95,1053.0,560.0,12828,19463,938.961,1.89,1.97,13.04,2.033,0.046,True
1654774055,24.51,52.99,1090.0,557.0,12833,19469,938.967,1.86,1.93,12.77,1.991,0.045,True
1654774056,24.51,53.02,1084.0,557.0,12829,19460,938.972,1.78,1.84,12.22,1.906,0.043,True
1654774057,24.49,53.06,1073.0,560.0,12828,19451,938.974,1.75,1.82,12.04,1.877,0.042,True
1654774058,24.47,53.13,1090.0,560.0,12832,19465,938.971,1.75,1.82,12.06,1.88,0.042,True
1654774059,24.45,53.18,1082.0,558.0,12831,19458,938.965,1.75,1.82,12.05,1.88,0.042,True
1654774060,24.44,53.2,1096.0,569.0,12831,19456,938.965,1.76,1.83,12.09,1.885,0.043,True
1654774061,24.43,53.27,1069.0,547.0,12830,19460,938.967,1.76,1.83,12.13,1.891,0.043,True
1654774062,24.43,53.3,1092.0,558.0,12833,19461,938.962,1.77,1.84,12.18,1.899,0.043,True
1654774063,24.41,53.39,1069.0,551.0,12832,19452,938.962,1.76,1.83,12.14,1.893,0.043,True
1654774064,25.62,53.35,1069.0,533.0,12837,19470,938.956,1.76,1.83,12.09,1.886,0.043,True
1654774065,25.99,52.65,1021.0,529.0,12847,19470,938.953,1.73,1.8,11.93,1.86,0.042,True
1654774066,26.16,51.68,1007.0,529.0,12843,19470,938.954,1.72,1.79,11.86,1.85,0.042,True
1654774067,26.27,50.85,1042.0,534.0,12844,19478,938.958,1.74,1.81,11.96,1.865,0.042,True
1654774068,26.39,50.22,1025.0,530.0,12845,19480,938.959,1.76,1.83,12.09,1.886,0.043,True
1654774069,26.44,49.64,1027.0,543.0,12838,19476,938.948,1.81,1.88,12.48,1.947,0.044,True
1654774070,26.53,49.21,1065.0,550.0,12835,19469,938.95,1.83,1.9,12.61,1.966,0.044,True
1654774071,26.57,48.86,1050.0,400.0,12835,19472,938.952,1.86,1.94,12.82,1.999,0.045,True
1654774072,26.63,48.56,1078.0,553.0,12837,19464,938.954,1.87,1.94,12.86,2.005,0.045,True
1654774073,26.65,48.35,1050.0,554.0,12834,19459,938.945,1.94,2.02,13.36,2.083,0.047,True
1654774074,26.72,48.16,1084.0,560.0,12826,19454,938.948,1.97,2.05,13.57,2.115,0.048,True
1654774075,26.75,47.99,1050.0,543.0,12839,19466,938.946,2.04,2.11,14.01,2.184,0.049,True
1654774076,26.77,47.9,1051.0,551.0,12841,19470,938.946,2.05,2.13,14.08,2.196,0.05,True
1654774077,26.81,47.77,1034.0,549.0,12842,19472,938.939,2.07,2.15,14.26,2.224,0.05,True
1654774078,26.84,47.69,1103.0,562.0,12830,19457,938.948,2.07,2.15,14.22,2.218,0.05,True
1654774079,26.84,47.63,1082.0,550.0,12836,19461,938.954,2.04,2.12,14.01,2.185,0.049,True
1654774080,26.9,47.5,1061.0,548.0,12838,19473,938.958,2.03,2.11,14.0,2.184,0.049,True
1654774081,26.91,47.43,1096.0,548.0,12830,19460,938.964,2.03,2.11,13.99,2.181,0.049,True
1654774082,26.91,47.38,1082.0,557.0,12830,19457,938.963,2.03,2.11,13.98,2.1790000000000003,0.049,True
1654774083,26.95,47.33,1061.0,543.0,12830,19463,938.953,2.06,2.14,14.18,2.211,0.05,True
1654774084,26.98,47.25,1084.0,554.0,12835,19458,938.958,2.07,2.15,14.23,2.219,0.05,True
1654774085,26.99,47.22,1040.0,537.0,12840,19472,938.961,2.07,2.15,14.21,2.216,0.05,True
1654774086,27.01,47.17,1051.0,539.0,12837,19466,938.956,2.04,2.12,14.03,2.188,0.049,True
1654774087,27.02,47.06,1048.0,537.0,12840,19470,938.969,2.05,2.13,14.14,2.205,0.05,True
1654774088,27.05,47.07,1067.0,545.0,12837,19466,938.979,2.06,2.14,14.2,2.215,0.05,True
1654774089,27.05,47.0,1042.0,555.0,12831,19454,938.98,2.08,2.16,14.31,2.232,0.05,True
1654774090,27.08,46.95,1042.0,541.0,12837,19471,938.972,2.07,2.15,14.27,2.225,0.05,True
1654774091,27.06,46.96,1076.0,549.0,12839,19465,938.973,2.06,2.14,14.14,2.206,0.05,True
1654774092,27.11,46.88,1069.0,543.0,12834,19464,938.967,2.01,2.09,13.85,2.16,0.049,True
1654774093,27.11,46.86,1073.0,557.0,12831,19459,938.967,2.0,2.07,13.74,2.143,0.048,True
1654774094,25.93,46.87,1136.0,582.0,12815,19438,938.964,1.96,2.04,13.48,2.103,0.047,True
1654774095,25.57,47.6,1145.0,579.0,12816,19442,938.955,1.94,2.01,13.34,2.081,0.047,True
1654774096,25.34,48.45,1153.0,578.0,12821,19440,938.947,1.88,1.95,12.91,0.0,0.045,True
1654774097,25.23,49.24,1153.0,570.0,12815,19450,938.943,1.84,1.91,12.68,1.978,0.045,True
1654774098,25.14,49.87,1143.0,586.0,12818,19438,938.956,1.79,1.86,12.35,1.926,0.044,True
1654774099,25.06,50.38,1136.0,573.0,12821,19444,938.957,1.78,1.84,12.22,1.905,0.043,True
1654774100,25.0,50.76,1147.0,573.0,12819,19444,938.963,1.71,1.78,11.77,1.836,0.0409999999999999,True
1654774101,24.92,51.15,1109.0,558.0,12830,19446,938.956,1.68,1.75,11.59,1.808,0.0409999999999999,True
1654774102,24.9,51.43,1107.0,553.0,12829,19451,938.959,1.68,1.75,11.59,1.807,0.0409999999999999,True
1654774103,24.86,51.7,1113.0,569.0,12829,19445,938.967,1.69,1.76,11.63,1.814,0.0409999999999999,True
1654774104,24.8,51.88,1128.0,572.0,12827,19442,938.972,1.67,1.74,11.52,1.797,0.0409999999999999,True
1654774105,24.76,52.05,1124.0,568.0,12826,19452,938.959,1.67,1.73,11.47,1.789,0.04,True
1654774106,24.73,52.21,1118.0,555.0,12827,19451,938.962,1.69,1.76,11.66,1.819,0.0409999999999999,True
1654774107,24.69,52.27,1124.0,557.0,12827,19450,938.955,1.71,1.78,11.8,1.84,0.042,True
1654774108,24.66,52.43,1105.0,559.0,12828,19458,938.952,1.72,1.79,11.83,1.845,0.042,True
1654774109,24.65,52.53,1117.0,561.0,12824,19443,938.942,1.73,1.79,11.88,1.853,0.042,True
1654774110,24.64,52.62,1101.0,555.0,12831,19456,938.938,1.73,1.8,11.9,1.856,0.042,True
1654774111,24.59,52.69,1120.0,559.0,12824,19450,938.934,1.77,1.83,12.15,1.895,0.043,True
1654774112,24.59,52.79,1126.0,546.0,12824,19453,938.937,1.78,1.85,12.27,1.913,0.043,True
1654774113,24.55,52.85,1117.0,557.0,12827,19453,938.942,1.79,1.86,12.33,1.922,0.043,True
1654774114,24.54,52.91,1132.0,554.0,12834,19457,938.931,1.79,1.86,12.29,1.917,0.043,True
1654774115,24.52,52.97,1055.0,563.0,12827,19452,938.93,1.78,0.0,12.24,1.909,0.043,True
1654774116,24.49,53.05,1134.0,566.0,12824,19455,938.932,1.81,1.88,12.47,1.944,0.044,True
1654774117,24.48,53.1,1088.0,551.0,12832,19455,938.938,1.82,1.9,12.56,1.958,0.044,True
1654774118,24.48,53.13,1149.0,565.0,12823,19450,938.941,1.84,1.91,12.65,1.973,0.045,True
1654774119,24.47,53.19,1101.0,555.0,12831,19457,938.937,1.84,1.91,12.66,1.974,0.045,True
1654774120,24.45,53.23,1120.0,560.0,12826,19452,938.929,1.87,1.94,12.88,2.009,0.045,True
1654774121,24.43,53.27,1126.0,563.0,12826,19442,938.924,1.91,1.98,13.13,2.047,0.046,True
1654774122,24.44,53.34,1138.0,563.0,12827,19450,938.929,1.93,2.0,13.26,2.069,0.047,True
1654774123,24.4,53.37,1097.0,558.0,12829,19453,938.932,1.94,2.01,13.35,2.081,0.047,True
1654774124,25.62,53.41,1042.0,532.0,12845,19475,938.935,1.97,2.05,13.56,2.114,0.048,True
1654774125,26.0,52.66,1038.0,533.0,12845,19474,938.936,2.0,2.07,13.74,2.143,0.048,True
1654774126,26.18,51.74,1007.0,524.0,12847,19475,938.949,1.99,2.07,13.72,2.14,0.048,True
1654774127,26.29,50.92,1021.0,525.0,12846,19467,938.945,1.99,2.07,13.72,2.139,0.048,True
1654774128,26.36,50.25,992.0,519.0,12847,19481,938.938,2.0,2.07,13.74,2.143,0.048,True
1654774129,26.46,49.74,1015.0,532.0,12847,19479,938.931,2.01,2.09,13.83,2.157,0.049,True
1654774130,26.5,49.26,1032.0,525.0,12841,19469,938.927,2.03,2.11,14.0,2.1830000000000003,0.049,True
1654774131,26.57,48.91,1013.0,525.0,12846,19475,938.934,2.05,2.13,14.13,2.204,0.05,True
1654774132,26.61,48.68,1009.0,543.0,12842,19476,938.944,2.1,2.18,14.45,2.253,0.051,True
1654774133,26.67,48.46,1036.0,553.0,12840,19471,938.938,2.11,2.19,14.53,2.265,0.051,True
1654774134,26.71,48.23,1015.0,538.0,12837,19474,938.937,2.14,2.22,14.71,2.294,0.052,True
1654774135,26.74,48.07,1044.0,543.0,12840,19472,938.949,2.14,2.23,14.76,2.301,0.052,True
1654774136,26.77,47.93,1011.0,532.0,12838,19471,938.941,2.11,2.19,14.52,2.264,0.051,True
1654774137,26.81,47.83,1032.0,537.0,12837,19468,938.941,2.09,2.17,14.37,2.24,0.051,True
1654774138,26.83,47.71,1019.0,542.0,12836,19471,938.949,2.08,2.16,14.31,2.231,0.05,True
1654774139,26.85,47.61,1015.0,543.0,12840,19471,938.944,2.08,2.16,14.34,2.236,0.05,True
1654774140,26.88,47.53,1059.0,547.0,12835,19471,938.939,2.09,2.17,14.36,2.24,0.051,True
1654774141,26.9,47.45,1044.0,541.0,12840,19472,938.942,2.12,2.21,14.61,2.278,0.051,True
1654774142,26.91,47.38,1050.0,550.0,12837,19470,938.942,2.13,2.21,14.66,2.286,0.052,True
1654774143,26.95,47.33,1002.0,541.0,12837,19474,938.943,2.15,2.23,14.79,2.306,0.052,True
1654774144,26.95,47.29,1042.0,536.0,12840,19473,938.932,2.16,2.25,14.87,2.319,0.052,True
1654774145,26.98,47.22,1038.0,553.0,12833,19467,938.943,2.15,2.24,14.81,2.31,0.052,True
1654774146,27.01,47.18,1011.0,538.0,12836,19472,938.938,2.14,2.22,14.7,2.292,0.052,True
1654774147,27.02,47.12,1023.0,554.0,12829,19466,938.944,2.11,2.2,14.55,2.27,0.051,True
1654774148,27.05,47.09,1046.0,541.0,12840,19475,938.939,2.11,2.19,14.51,2.263,0.051,True
1654774149,27.05,47.01,1011.0,541.0,12840,19480,938.948,2.05,2.13,14.14,2.204,0.05,True
1654774150,27.08,46.98,1021.0,545.0,12832,19472,938.943,2.03,2.11,13.95,2.175,0.049,True
1654774151,27.08,46.94,1061.0,553.0,12831,19470,938.944,2.0,2.08,13.77,2.147,0.049,True
1654774152,27.08,46.91,986.0,547.0,12835,19481,938.936,2.03,2.11,14.0,2.1830000000000003,0.049,True
1654774153,27.11,46.88,1004.0,541.0,12837,19484,938.937,2.05,2.13,14.14,2.205,0.05,True
1654774154,25.91,46.88,1111.0,586.0,12817,19446,938.937,2.08,2.16,14.29,2.228,0.05,True
1654774155,25.53,47.6,1147.0,586.0,12819,19455,938.94,2.09,2.17,14.39,2.2430000000000003,0.051,True
1654774156,25.34,48.41,1132.0,581.0,12819,19448,938.939,2.09,2.18,14.41,2.248,0.051,True
1654774157,25.23,49.21,1094.0,565.0,12822,19460,938.925,2.1,2.18,14.44,2.252,0.051,True
1654774158,25.12,49.88,1141.0,575.0,12822,19452,938.934,2.12,2.2,14.6,2.277,0.051,True
1654774159,25.07,50.37,1111.0,572.0,12822,19454,938.92,2.13,2.22,14.67,2.2880000000000003,0.052,True
1654774160,25.0,50.77,1055.0,559.0,12828,19464,938.921,2.12,2.2,14.56,2.27,0.051,True
1654774161,24.95,51.13,1101.0,561.0,12827,19457,938.927,2.11,2.19,14.5,2.261,0.051,True
